customer_id,recency,frequency,monetary,R,F,M,rfm_score,segment,customer_name,gender,age,city,province,signup_date,signup_channel,is_churned,age_group,churn_probability
2017,10,1,9800.0,5,3,2,532,Lost / Inactive,Ayesha Butt,Male,34,Lahore,Punjab,2026-04-08,Facebook Ads,0,26-35 (Young Millennials),0.05808712171760821
2018,250,2,68353.0,2,4,4,244,At Risk / Slipping,Amna Raza,Female,25,Lahore,Punjab,2025-03-27,Direct,1,18-25 (Gen Z),0.9291614633448954
2019,454,1,1080.0,1,3,1,131,At Risk / Slipping,Raza Hashmi,Male,23,Karachi,Sindh,2024-03-22,Facebook Ads,1,18-25 (Gen Z),0.9488988095519229
2020,12,11,660337.5,5,5,5,555,Champions,Usman Ali,Female,37,Peshawar,KPK,2024-03-06,TikTok Ads,0,36-50 (Older Millennials),0.0019062733487426777
2021,87,1,107741.0,3,3,4,334,Loyal Customers,Omer Khan,Female,49,Lahore,Punjab,2025-05-11,Organic,0,36-50 (Older Millennials),0.027851394107063398
2022,473,1,30170.0,1,3,3,133,At Risk / Slipping,Yasmin Sheikh,Other,36,Lahore,Punjab,2024-09-29,Facebook Ads,1,36-50 (Older Millennials),0.9540762788357384
2024,76,1,30639.0,4,3,3,433,Loyal Customers,Ayesha Jatoi,Female,21,Faisalabad,Punjab,2025-09-09,Organic,0,18-25 (Gen Z),0.07043182007716464
2025,82,4,96562.5,3,5,4,354,Loyal Customers,Tariq Siddiqui,Female,32,Karachi,Sindh,2026-02-14,Google Ads,0,26-35 (Young Millennials),0.050879876968171894
2026,8,3,118170.5,5,4,4,544,Champions,Omer Hashmi,Female,25,Lahore,Punjab,2025-11-29,Organic,0,18-25 (Gen Z),0.03351643764569992
2027,8,2,136492.5,5,4,4,544,Champions,Omer Shah,Female,28,Lahore,Punjab,2025-11-12,Google Ads,0,26-35 (Young Millennials),0.046827357591372555
2028,67,14,531501.5,4,5,5,455,Champions,Kiran Dar,Female,22,Rawalpindi,Punjab,2024-12-04,Facebook Ads,0,18-25 (Gen Z),0.008669123757172508
2029,0,12,178495.0,5,5,5,555,Champions,Zain Khan,Female,34,Lahore,Punjab,2026-01-12,TikTok Ads,0,26-35 (Young Millennials),0.006874833206762429
2030,29,14,1013312.5,4,5,5,455,Champions,Hamza Khan,Female,37,Lahore,Punjab,2025-12-17,Facebook Ads,0,36-50 (Older Millennials),0.020919098966127928
2031,149,1,1080.0,3,3,1,331,Lost / Inactive,Amna Iqbal,Female,32,Lahore,Punjab,2025-06-11,Facebook Ads,1,26-35 (Young Millennials),0.9353342882444238
2032,88,1,18092.0,3,3,2,332,Lost / Inactive,Mariam Raza,Other,46,Multan,Punjab,2025-10-15,TikTok Ads,0,36-50 (Older Millennials),0.06466647209327839
2033,43,1,2080.0,4,3,2,432,Lost / Inactive,Omer Khan,Male,29,Rawalpindi,Punjab,2026-04-06,Organic,0,26-35 (Young Millennials),0.06719521712735486
2034,78,1,53974.0,3,3,3,333,Loyal Customers,Hina Shah,Male,23,Lahore,Punjab,2025-09-13,Direct,0,18-25 (Gen Z),0.06520052956755724
2035,184,1,5831.5,2,3,2,232,At Risk / Slipping,Saad Dar,Male,25,Multan,Punjab,2024-12-22,Direct,1,18-25 (Gen Z),0.9510113074796174
2036,15,1,36762.0,5,3,3,533,Loyal Customers,Mariam Cheema,Male,18,Islamabad,Islamabad Capital Territory,2026-01-21,Direct,0,18-25 (Gen Z),0.05272311941437776
2037,69,14,462494.0,4,5,5,455,Champions,Kiran Abbasi,Male,22,Karachi,Sindh,2025-06-16,Google Ads,0,18-25 (Gen Z),0.005969187201416496
2038,119,1,4360.0,3,3,2,332,Lost / Inactive,Sara Jatoi,Other,25,Karachi,Sindh,2025-05-24,Facebook Ads,1,18-25 (Gen Z),0.8075625984655145
2039,696,1,2527.0,1,3,2,132,At Risk / Slipping,Ali Abbasi,Female,26,Lahore,Punjab,2024-06-21,Google Ads,1,26-35 (Young Millennials),0.779170874820264
2040,180,1,310997.5,2,3,5,235,At Risk / Slipping,Zahra Sheikh,Male,24,Karachi,Sindh,2024-09-06,Organic,1,18-25 (Gen Z),0.9774904704961612
2041,351,1,4140.0,2,3,2,232,At Risk / Slipping,Ayesha Butt,Male,32,Karachi,Sindh,2024-04-18,Organic,1,26-35 (Young Millennials),0.9562051394609967
2042,116,2,16510.0,3,4,2,342,Lost / Inactive,Mariam Khan,Female,33,Karachi,Sindh,2025-01-27,Facebook Ads,1,26-35 (Young Millennials),0.9150613405093475
2043,91,1,25790.0,3,3,3,333,Loyal Customers,Amna Siddiqui,Female,38,Karachi,Sindh,2025-11-12,Facebook Ads,1,36-50 (Older Millennials),0.7437452170270354
2044,29,1,2660.0,4,3,2,432,Lost / Inactive,Saad Sheikh,Female,25,Karachi,Sindh,2024-04-02,Direct,0,18-25 (Gen Z),0.06387742937071743
2045,50,1,4392.0,4,3,2,432,Lost / Inactive,Faisal Shah,Male,19,Lahore,Punjab,2025-10-21,Google Ads,0,18-25 (Gen Z),0.07637366044107348
2046,22,5,99067.0,5,5,4,554,Champions,Omer Dar,Female,35,Islamabad,Islamabad Capital Territory,2025-10-31,Facebook Ads,0,26-35 (Young Millennials),0.022187143500083106
2047,14,1,4080.0,5,3,2,532,Lost / Inactive,Raza Farooq,Female,26,Islamabad,Islamabad Capital Territory,2026-04-07,Facebook Ads,0,26-35 (Young Millennials),0.049998463967781986
2048,198,1,6360.0,2,3,2,232,At Risk / Slipping,Sana Iqbal,Female,36,Lahore,Punjab,2024-03-30,Google Ads,1,36-50 (Older Millennials),0.9514302576005851
2049,116,1,3160.0,3,3,2,332,Lost / Inactive,Zain Ali,Male,23,Rawalpindi,Punjab,2026-02-01,Facebook Ads,1,18-25 (Gen Z),0.9577971501540615
2050,306,1,56063.0,2,3,3,233,At Risk / Slipping,Zain Baig,Female,30,Islamabad,Islamabad Capital Territory,2025-01-24,Organic,1,26-35 (Young Millennials),0.9642364747660862
2051,0,7,282743.5,5,5,5,555,Champions,Sara Khan,Male,42,Islamabad,Islamabad Capital Territory,2026-05-17,Google Ads,0,36-50 (Older Millennials),0.012265653199656779
2052,14,1,2277.0,5,3,2,532,Lost / Inactive,Kiran Qureshi,Female,33,Rawalpindi,Punjab,2026-03-27,Facebook Ads,0,26-35 (Young Millennials),0.051144902252885045
2053,72,10,455418.5,4,5,5,455,Champions,Yasmin Malik,Male,42,Lahore,Punjab,2024-04-19,Facebook Ads,0,36-50 (Older Millennials),0.003508941669358271
2054,519,1,22520.0,1,3,3,133,At Risk / Slipping,Kiran Khan,Female,33,Lahore,Punjab,2024-11-19,Organic,1,26-35 (Young Millennials),0.9591673964989101
2055,70,1,1863.0,4,3,1,431,Lost / Inactive,Hamza Abbasi,Female,30,Islamabad,Islamabad Capital Territory,2025-11-27,Direct,0,26-35 (Young Millennials),0.05629628615325176
2056,74,1,254079.5,4,3,5,435,Loyal Customers,Zahra Malik,Male,36,Karachi,Sindh,2026-02-03,Facebook Ads,0,36-50 (Older Millennials),0.048012022575256254
2057,47,3,187887.0,4,4,5,445,Champions,Yasmin Ahmed,Female,36,Faisalabad,Punjab,2025-05-29,Google Ads,0,36-50 (Older Millennials),0.017244757913507
2058,48,1,332.5,4,3,1,431,Lost / Inactive,Faisal Sheikh,Female,34,Karachi,Sindh,2025-10-08,Google Ads,0,26-35 (Young Millennials),0.06880680068465987
2059,517,1,14930.0,1,3,2,132,At Risk / Slipping,Ayesha Cheema,Female,23,Rawalpindi,Punjab,2024-03-01,Facebook Ads,1,18-25 (Gen Z),0.9483333069553231
2060,1,1,43000.0,5,3,3,533,Loyal Customers,Omer Malik,Male,22,Rawalpindi,Punjab,2026-05-18,Google Ads,0,18-25 (Gen Z),0.07245141243029789
2061,21,7,222271.5,5,5,5,555,Champions,Hina Iqbal,Male,23,Karachi,Sindh,2026-03-05,Facebook Ads,0,18-25 (Gen Z),0.014369191167126765
2062,16,1,3536.0,5,3,2,532,Lost / Inactive,Fatima Cheema,Female,31,Quetta,Balochistan,2026-04-14,Organic,0,26-35 (Young Millennials),0.03873318233819982
2063,103,1,2539.0,3,3,2,332,Lost / Inactive,Yasmin Butt,Female,18,Peshawar,KPK,2024-12-11,Facebook Ads,1,18-25 (Gen Z),0.9526512960354494
2064,199,1,7433.0,2,3,2,232,At Risk / Slipping,Mariam Cheema,Female,28,Karachi,Sindh,2025-02-04,TikTok Ads,1,26-35 (Young Millennials),0.9458446835136026
2065,106,1,82403.0,3,3,4,334,Loyal Customers,Ali Jatoi,Female,38,Lahore,Punjab,2025-12-14,Referral,1,36-50 (Older Millennials),0.9557057575916856
2066,65,7,53017.0,4,5,3,453,Loyal Customers,Ayesha Farooq,Male,31,Islamabad,Islamabad Capital Territory,2024-11-27,Facebook Ads,0,26-35 (Young Millennials),0.032391674374437796
2067,0,1,2530.0,5,3,2,532,Lost / Inactive,Amna Baig,Male,33,Karachi,Sindh,2026-05-20,Facebook Ads,0,26-35 (Young Millennials),0.05847794639763976
2069,356,1,27582.0,2,3,3,233,At Risk / Slipping,Hamza Gill,Female,32,Gujranwala,Punjab,2024-05-28,Facebook Ads,1,26-35 (Young Millennials),0.953181824795308
2070,89,1,33532.0,3,3,3,333,Loyal Customers,Ayesha Raza,Male,39,Karachi,Sindh,2026-01-22,Facebook Ads,0,36-50 (Older Millennials),0.09614370765016078
2071,128,2,2878.0,3,4,2,342,Lost / Inactive,Raza Khan,Male,25,Rawalpindi,Punjab,2025-11-25,Direct,1,18-25 (Gen Z),0.9097643442861824
2072,92,4,141954.0,3,5,4,354,Loyal Customers,Hamza Dar,Female,23,Quetta,Balochistan,2025-11-26,Facebook Ads,0,18-25 (Gen Z),0.45909868274899585
2073,78,1,69740.5,3,3,4,334,Loyal Customers,Fatima Ahmed,Female,27,Karachi,Sindh,2024-07-02,Direct,0,26-35 (Young Millennials),0.05996286246476656
2074,25,1,1680.0,5,3,1,531,Lost / Inactive,Ahmed Sheikh,Female,36,Lahore,Punjab,2025-08-30,Facebook Ads,0,36-50 (Older Millennials),0.05652951763750043
2075,210,1,62952.0,2,3,3,233,At Risk / Slipping,Mariam Malik,Female,18,Islamabad,Islamabad Capital Territory,2024-09-07,Google Ads,1,18-25 (Gen Z),0.9683212637705096
2076,563,1,15712.5,1,3,2,132,At Risk / Slipping,Ahmed Sheikh,Female,25,Sialkot,Punjab,2024-11-05,Facebook Ads,1,18-25 (Gen Z),0.9443862964159887
2077,28,4,110186.0,5,5,4,554,Champions,Faisal Hashmi,Female,27,Lahore,Punjab,2026-03-05,Facebook Ads,0,26-35 (Young Millennials),0.03583892215344659
2080,228,1,79885.5,2,3,4,234,At Risk / Slipping,Ali Sheikh,Male,39,Lahore,Punjab,2024-01-24,Facebook Ads,1,36-50 (Older Millennials),0.9455913349288996
2081,64,3,147866.5,4,4,4,444,Champions,Sara Baig,Female,18,Quetta,Balochistan,2024-10-07,Facebook Ads,0,18-25 (Gen Z),0.015239399459285515
2082,336,2,42421.0,2,4,3,243,At Risk / Slipping,Faisal Sheikh,Male,27,Karachi,Sindh,2025-01-28,Google Ads,1,26-35 (Young Millennials),0.9332781132119885
2083,112,1,14930.0,3,3,2,332,Lost / Inactive,Saad Qureshi,Male,28,Lahore,Punjab,2024-04-11,Organic,1,26-35 (Young Millennials),0.9521871007928389
2084,70,5,71414.5,4,5,4,454,Champions,Omer Ali,Male,18,Islamabad,Islamabad Capital Territory,2025-02-19,Google Ads,0,18-25 (Gen Z),0.03259062414589232
2085,126,3,32137.5,3,4,3,343,Loyal Customers,Faisal Khan,Female,20,Rawalpindi,Punjab,2024-03-06,Facebook Ads,1,18-25 (Gen Z),0.9031904364007979
2086,3,12,227573.0,5,5,5,555,Champions,Tariq Baig,Male,20,Karachi,Sindh,2026-02-10,Organic,0,18-25 (Gen Z),0.007159988239615996
2087,246,1,40574.5,2,3,3,233,At Risk / Slipping,Amna Raza,Male,21,Karachi,Sindh,2024-07-04,Direct,1,18-25 (Gen Z),0.9472767784485339
2088,72,1,111737.5,4,3,4,434,Loyal Customers,Nida Butt,Other,29,Faisalabad,Punjab,2025-04-02,Organic,0,26-35 (Young Millennials),0.08015030989482358
2090,9,1,531.0,5,3,1,531,Lost / Inactive,Ayesha Butt,Female,18,Karachi,Sindh,2026-05-21,Organic,0,18-25 (Gen Z),0.08719237189204683
2091,275,1,56540.0,2,3,3,233,At Risk / Slipping,Amna Ahmed,Male,25,Islamabad,Islamabad Capital Territory,2025-06-02,Google Ads,1,18-25 (Gen Z),0.9550997793015884
2092,425,1,2196.0,1,3,2,132,At Risk / Slipping,Usman Mughal,Male,25,Peshawar,KPK,2025-03-09,Facebook Ads,0,18-25 (Gen Z),0.7288408807435017
2093,64,3,58979.5,4,4,3,443,Loyal Customers,Yasmin Khan,Male,36,Multan,Punjab,2025-06-15,Facebook Ads,0,36-50 (Older Millennials),0.05974890503314278
2094,21,13,547014.5,5,5,5,555,Champions,Usman Farooq,Female,30,Lahore,Punjab,2025-12-12,TikTok Ads,0,26-35 (Young Millennials),0.00793382963952545
2095,200,1,3726.0,2,3,2,232,At Risk / Slipping,Omer Jatoi,Female,19,Lahore,Punjab,2025-09-12,Facebook Ads,1,18-25 (Gen Z),0.9498962179358337
2096,105,1,36750.0,3,3,3,333,Loyal Customers,Hassan Jatoi,Male,18,Karachi,Sindh,2025-11-09,Direct,1,18-25 (Gen Z),0.9593605236265174
2097,522,1,12397.5,1,3,2,132,At Risk / Slipping,Ahmed Iqbal,Other,30,Karachi,Sindh,2024-05-25,Facebook Ads,1,26-35 (Young Millennials),0.8045276826833054
2098,197,1,114062.0,2,3,4,234,At Risk / Slipping,Usman Raza,Male,31,Lahore,Punjab,2025-08-28,Facebook Ads,1,26-35 (Young Millennials),0.9453421788961052
2099,99,4,65920.0,3,5,3,353,Loyal Customers,Asad Siddiqui,Female,31,Karachi,Sindh,2024-03-17,Direct,1,26-35 (Young Millennials),0.8819451462845891
2100,250,2,33163.0,2,4,3,243,At Risk / Slipping,Hassan Siddiqui,Male,35,Peshawar,KPK,2025-02-13,Facebook Ads,1,26-35 (Young Millennials),0.9243319443553769
2101,75,3,75738.0,4,4,4,444,Champions,Zahra Ali,Female,18,Lahore,Punjab,2025-12-12,Facebook Ads,0,18-25 (Gen Z),0.061206478699322976
2102,125,2,14580.0,3,4,2,342,Lost / Inactive,Hamza Farooq,Female,32,Lahore,Punjab,2025-10-10,Referral,1,26-35 (Young Millennials),0.9089000448360623
2104,429,1,33856.0,1,3,3,133,At Risk / Slipping,Hamza Shah,Female,30,Faisalabad,Punjab,2025-01-23,Google Ads,1,26-35 (Young Millennials),0.9527926222843673
2105,735,1,42320.0,1,3,3,133,At Risk / Slipping,Muhammad Hashmi,Female,25,Rawalpindi,Punjab,2024-05-07,Facebook Ads,1,18-25 (Gen Z),0.9453101965826487
2106,22,10,343079.5,5,5,5,555,Champions,Hassan Sheikh,Female,25,Rawalpindi,Punjab,2024-03-08,Facebook Ads,0,18-25 (Gen Z),0.0035884445767853743
2107,54,1,3002.0,4,3,2,432,Lost / Inactive,Omer Ali,Female,26,Peshawar,KPK,2026-03-07,Direct,0,26-35 (Young Millennials),0.05657094554026356
2108,202,8,393427.0,2,5,5,255,At Risk / Slipping,Bilal Malik,Male,18,Karachi,Sindh,2024-10-07,Google Ads,1,18-25 (Gen Z),0.8354570661121743
2110,43,1,1482.0,4,3,1,431,Lost / Inactive,Zain Sheikh,Female,20,Peshawar,KPK,2025-08-25,Google Ads,0,18-25 (Gen Z),0.055470170903829746
2111,8,2,81956.0,5,4,4,544,Champions,Saad Sheikh,Female,37,Rawalpindi,Punjab,2025-07-18,Facebook Ads,0,36-50 (Older Millennials),0.038606863423210284
2112,22,2,28667.5,5,4,3,543,Loyal Customers,Bilal Hashmi,Male,29,Karachi,Sindh,2024-06-23,Google Ads,0,26-35 (Young Millennials),0.055447140519161275
2113,22,14,638247.5,5,5,5,555,Champions,Omer Dar,Female,24,Karachi,Sindh,2025-05-03,TikTok Ads,0,18-25 (Gen Z),0.004236677063253156
2114,159,1,35460.0,3,3,3,333,Loyal Customers,Sara Malik,Male,25,Karachi,Sindh,2025-11-04,Facebook Ads,1,18-25 (Gen Z),0.9527670536031927
2115,546,1,231700.0,1,3,5,135,At Risk / Slipping,Hamza Malik,Female,35,Faisalabad,Punjab,2024-02-24,Google Ads,1,26-35 (Young Millennials),0.9711650063868729
2116,22,13,363102.0,5,5,5,555,Champions,Hina Mughal,Male,25,Lahore,Punjab,2025-11-25,Referral,0,18-25 (Gen Z),0.013379832489085069
2119,147,1,14320.0,3,3,2,332,Lost / Inactive,Tariq Iqbal,Male,19,Peshawar,KPK,2024-11-08,Facebook Ads,1,18-25 (Gen Z),0.9552539409085347
2121,12,8,487347.0,5,5,5,555,Champions,Hina Iqbal,Male,26,Lahore,Punjab,2025-08-12,TikTok Ads,0,26-35 (Young Millennials),0.007877922972588627
2122,2,8,229529.5,5,5,5,555,Champions,Ahmed Ali,Female,30,Islamabad,Islamabad Capital Territory,2026-04-07,TikTok Ads,0,26-35 (Young Millennials),0.0027322706976943808
2123,117,1,16340.0,3,3,2,332,Lost / Inactive,Muhammad Qureshi,Male,24,Lahore,Punjab,2025-05-06,Facebook Ads,1,18-25 (Gen Z),0.95490975505799
2124,98,2,94486.0,3,4,4,344,Loyal Customers,Saad Jatoi,Male,27,Peshawar,KPK,2025-02-19,Google Ads,1,26-35 (Young Millennials),0.9378308937732163
2125,132,1,58360.0,3,3,3,333,Loyal Customers,Muhammad Hashmi,Male,38,Lahore,Punjab,2026-01-01,Facebook Ads,1,36-50 (Older Millennials),0.9459729414039225
2126,6,5,338382.5,5,5,5,555,Champions,Mariam Farooq,Male,24,Rawalpindi,Punjab,2026-01-26,Direct,0,18-25 (Gen Z),0.053426327913348365
2127,208,1,346277.5,2,3,5,235,At Risk / Slipping,Yasmin Jatoi,Male,27,Lahore,Punjab,2025-09-13,Organic,1,26-35 (Young Millennials),0.8435781322253304
2128,96,3,81112.5,3,4,4,344,Loyal Customers,Zahra Butt,Male,30,Karachi,Sindh,2024-06-28,Facebook Ads,1,26-35 (Young Millennials),0.9401919095735665
2129,66,3,120670.0,4,4,4,444,Champions,Ali Mughal,Female,28,Lahore,Punjab,2024-02-22,Facebook Ads,0,26-35 (Young Millennials),0.052766265367613474
2130,462,1,2403.5,1,3,2,132,At Risk / Slipping,Mariam Cheema,Female,43,Rawalpindi,Punjab,2024-04-25,Google Ads,1,36-50 (Older Millennials),0.9576617252369803
2131,308,1,1073.5,2,3,1,231,At Risk / Slipping,Omer Iqbal,Male,45,Islamabad,Islamabad Capital Territory,2024-10-24,Referral,1,36-50 (Older Millennials),0.9538781332500225
2132,341,1,187791.5,2,3,5,235,At Risk / Slipping,Usman Cheema,Male,33,Lahore,Punjab,2024-01-03,Google Ads,1,26-35 (Young Millennials),0.951314635685569
2133,98,1,60620.0,3,3,3,333,Loyal Customers,Hina Baig,Female,31,Karachi,Sindh,2025-10-20,Facebook Ads,0,26-35 (Young Millennials),0.9041057495964756
2134,547,1,3128.0,1,3,2,132,At Risk / Slipping,Tariq Ahmed,Female,33,Faisalabad,Punjab,2024-02-28,Google Ads,1,26-35 (Young Millennials),0.9549662576740413
2135,75,1,39400.0,4,3,3,433,Loyal Customers,Asad Khan,Female,26,Karachi,Sindh,2024-11-01,TikTok Ads,0,26-35 (Young Millennials),0.050509585564867655
2136,126,1,23174.0,3,3,3,333,Loyal Customers,Asad Sheikh,Other,46,Karachi,Sindh,2026-01-09,Google Ads,1,36-50 (Older Millennials),0.9441686469015309
2137,206,1,590.0,2,3,1,231,At Risk / Slipping,Fatima Dar,Male,18,Islamabad,Islamabad Capital Territory,2025-03-17,Organic,1,18-25 (Gen Z),0.9615318103391821
2138,93,1,40204.0,3,3,3,333,Loyal Customers,Saad Raza,Male,42,Rawalpindi,Punjab,2025-02-24,Facebook Ads,1,36-50 (Older Millennials),0.9533200254447316
2140,25,13,527918.0,5,5,5,555,Champions,Yasmin Siddiqui,Female,18,Faisalabad,Punjab,2025-01-18,Facebook Ads,0,18-25 (Gen Z),0.009565102303629851
2141,13,1,56540.0,5,3,3,533,Loyal Customers,Usman Mughal,Male,21,Karachi,Sindh,2025-07-03,Facebook Ads,0,18-25 (Gen Z),0.06441736370348346
2142,17,13,250424.0,5,5,5,555,Champions,Bilal Sheikh,Female,18,Peshawar,KPK,2024-06-14,Facebook Ads,0,18-25 (Gen Z),0.013525351597658242
2143,297,1,38088.0,2,3,3,233,At Risk / Slipping,Hamza Mughal,Male,28,Peshawar,KPK,2025-01-02,TikTok Ads,1,26-35 (Young Millennials),0.9569143495102783
2145,806,1,10026.0,1,3,2,132,At Risk / Slipping,Hamza Dar,Female,39,Karachi,Sindh,2024-02-02,Facebook Ads,1,36-50 (Older Millennials),0.8783592789081169
2146,155,1,270.0,3,3,1,331,Lost / Inactive,Fatima Raza,Female,18,Faisalabad,Punjab,2024-05-01,Organic,1,18-25 (Gen Z),0.9557277335687532
2147,437,1,34696.0,1,3,3,133,At Risk / Slipping,Mariam Cheema,Male,20,Lahore,Punjab,2024-11-28,Facebook Ads,1,18-25 (Gen Z),0.9509577183076331
2148,524,1,6112.0,1,3,2,132,At Risk / Slipping,Amna Dar,Female,18,Karachi,Sindh,2024-05-14,Facebook Ads,1,18-25 (Gen Z),0.9420158588920228
2149,74,10,207998.5,4,5,5,455,Champions,Zain Sheikh,Male,36,Karachi,Sindh,2024-06-08,Facebook Ads,0,36-50 (Older Millennials),0.005256885564700629
2150,69,1,211260.0,4,3,5,435,Loyal Customers,Asad Jatoi,Other,25,Lahore,Punjab,2025-12-01,Direct,0,18-25 (Gen Z),0.06730963145775819
2151,433,1,91793.0,1,3,4,134,At Risk / Slipping,Sana Ahmed,Female,28,Lahore,Punjab,2025-03-15,Organic,1,26-35 (Young Millennials),0.9490066035280337
2152,90,1,12397.5,3,3,2,332,Lost / Inactive,Nida Khan,Female,29,Lahore,Punjab,2024-10-15,Organic,0,26-35 (Young Millennials),0.061730605956486544
2153,11,8,289523.0,5,5,5,555,Champions,Saad Ali,Male,28,Karachi,Sindh,2025-09-24,Referral,0,26-35 (Young Millennials),0.005589826741171216
2154,2,5,251157.5,5,5,5,555,Champions,Hamza Jatoi,Female,50,Lahore,Punjab,2026-02-24,Facebook Ads,0,36-50 (Older Millennials),0.00577978171183542
2155,13,9,128216.5,5,5,4,554,Champions,Zain Siddiqui,Male,20,Lahore,Punjab,2025-11-13,TikTok Ads,0,18-25 (Gen Z),0.04129736495826632
2156,91,1,60016.0,3,3,3,333,Loyal Customers,Mariam Raza,Male,37,Lahore,Punjab,2025-12-18,Organic,1,36-50 (Older Millennials),0.8341011343566097
2157,3,1,228807.5,5,3,5,535,Loyal Customers,Hina Jatoi,Male,27,Lahore,Punjab,2026-05-25,TikTok Ads,0,26-35 (Young Millennials),0.05107077864649209
2158,9,11,365694.0,5,5,5,555,Champions,Sara Malik,Male,18,Rawalpindi,Punjab,2025-02-14,Google Ads,0,18-25 (Gen Z),0.004077749939655675
2159,1,13,468567.5,5,5,5,555,Champions,Ahmed Siddiqui,Male,22,Peshawar,KPK,2025-03-12,Google Ads,0,18-25 (Gen Z),0.0050511309243369
2160,82,1,102157.5,3,3,4,334,Loyal Customers,Muhammad Hashmi,Male,33,Islamabad,Islamabad Capital Territory,2025-01-24,Facebook Ads,0,26-35 (Young Millennials),0.03406671898522122
2161,288,2,15653.0,2,4,2,242,At Risk / Slipping,Mariam Jatoi,Male,29,Faisalabad,Punjab,2024-08-15,Google Ads,0,26-35 (Young Millennials),0.6916113993746655
2162,26,1,220740.0,5,3,5,535,Loyal Customers,Omer Qureshi,Female,18,Peshawar,KPK,2025-10-21,Google Ads,0,18-25 (Gen Z),0.05826506465870351
2163,183,1,25790.0,2,3,3,233,At Risk / Slipping,Ahmed Abbasi,Female,21,Rawalpindi,Punjab,2024-10-14,Facebook Ads,1,18-25 (Gen Z),0.9500303999881052
2165,237,2,203003.0,2,4,5,245,At Risk / Slipping,Ahmed Khan,Female,30,Islamabad,Islamabad Capital Territory,2024-08-05,Organic,1,26-35 (Young Millennials),0.953364901152316
2167,72,4,6422.5,4,5,2,452,Lost / Inactive,Fatima Siddiqui,Female,29,Karachi,Sindh,2024-12-08,Facebook Ads,0,26-35 (Young Millennials),0.0488956755359104
2168,105,3,71860.0,3,4,4,344,Loyal Customers,Usman Sheikh,Male,25,Lahore,Punjab,2025-11-30,Google Ads,1,18-25 (Gen Z),0.8893791187493933
2169,93,2,8544.0,3,4,2,342,Lost / Inactive,Hassan Malik,Female,24,Lahore,Punjab,2026-01-30,Facebook Ads,1,18-25 (Gen Z),0.8983019758218623
2170,439,1,42909.0,1,3,3,133,At Risk / Slipping,Amna Baig,Female,31,Lahore,Punjab,2024-08-31,TikTok Ads,1,26-35 (Young Millennials),0.9561230908877034
2171,152,9,436179.0,3,5,5,355,Loyal Customers,Raza Siddiqui,Female,43,Karachi,Sindh,2024-03-30,Organic,0,36-50 (Older Millennials),0.6159414296106734
2172,572,1,3789.5,1,3,2,132,At Risk / Slipping,Zain Malik,Male,33,Lahore,Punjab,2024-02-12,Google Ads,1,26-35 (Young Millennials),0.9404321050923583
2173,186,4,177027.5,2,5,5,255,At Risk / Slipping,Sara Raza,Female,39,Karachi,Sindh,2024-04-11,Facebook Ads,1,36-50 (Older Millennials),0.8703985220002799
2174,0,14,509635.5,5,5,5,555,Champions,Ali Farooq,Female,42,Karachi,Sindh,2026-01-12,Direct,0,36-50 (Older Millennials),0.009072039072039071
2175,186,1,2080.0,2,3,2,232,At Risk / Slipping,Saad Raza,Male,23,Lahore,Punjab,2024-02-14,TikTok Ads,1,18-25 (Gen Z),0.950661482013947
2177,147,1,570.0,3,3,1,331,Lost / Inactive,Hassan Mughal,Female,33,Karachi,Sindh,2025-10-06,Facebook Ads,1,26-35 (Young Millennials),0.9594286136162115
2178,105,1,41534.0,3,3,3,333,Loyal Customers,Faisal Sheikh,Male,27,Peshawar,KPK,2025-05-09,TikTok Ads,1,26-35 (Young Millennials),0.9114512598436997
2179,654,1,8512.0,1,3,2,132,At Risk / Slipping,Mariam Jatoi,Male,28,Karachi,Sindh,2024-06-19,Facebook Ads,1,26-35 (Young Millennials),0.9387029416880547
2180,264,1,51676.0,2,3,3,233,At Risk / Slipping,Nida Siddiqui,Male,29,Multan,Punjab,2024-10-23,Google Ads,1,26-35 (Young Millennials),0.9394434738481096
2181,115,1,102059.0,3,3,4,334,Loyal Customers,Ahmed Baig,Male,33,Lahore,Punjab,2026-01-28,Facebook Ads,1,26-35 (Young Millennials),0.9454885608261254
2183,185,1,11594.0,2,3,2,232,At Risk / Slipping,Zahra Jatoi,Female,35,Multan,Punjab,2025-02-14,Facebook Ads,1,26-35 (Young Millennials),0.9439804943903545
2184,78,6,303387.5,3,5,5,355,Loyal Customers,Nida Siddiqui,Male,44,Lahore,Punjab,2024-06-12,Direct,0,36-50 (Older Millennials),0.03994106942940614
2185,6,2,62514.5,5,4,3,543,Loyal Customers,Sara Raza,Male,25,Karachi,Sindh,2026-03-20,Facebook Ads,0,18-25 (Gen Z),0.059805095938762695
2186,7,14,491193.0,5,5,5,555,Champions,Tariq Gill,Female,18,Karachi,Sindh,2024-11-06,Direct,0,18-25 (Gen Z),0.009062489797783915
2187,573,1,138119.0,1,3,4,134,At Risk / Slipping,Sana Abbasi,Male,27,Islamabad,Islamabad Capital Territory,2024-06-24,Facebook Ads,1,26-35 (Young Millennials),0.937908683613293
2188,369,2,149770.0,2,4,4,244,At Risk / Slipping,Sana Ahmed,Female,18,Lahore,Punjab,2024-02-10,Organic,1,18-25 (Gen Z),0.9392733678817189
