customer_id,customer_name,gender,age,city,province,signup_date,signup_channel,is_churned
991,Sana Qureshi,Male,18,Faisalabad,Punjab,2025-05-08,TikTok Ads,1
992,Yasmin Cheema,Male,30,Lahore,Punjab,2025-10-24,Facebook Ads,0
993,Mariam Khan,Male,22,Karachi,Sindh,2025-08-10,Facebook Ads,1
994,Sara Butt,Male,32,Islamabad,Islamabad Capital Territory,2025-08-09,Facebook Ads,0
995,Hamza Ahmed,Male,36,Karachi,Sindh,2025-06-13,Google Ads,1
996,Kiran Hashmi,Male,28,Lahore,Punjab,2026-01-06,Facebook Ads,1
997,Hina Abbasi,Male,50,Lahore,Punjab,2025-04-04,TikTok Ads,1
998,Nida Cheema,Male,21,Karachi,Sindh,2024-08-12,Facebook Ads,1
999,Mariam Hashmi,Male,32,Faisalabad,Punjab,2025-09-30,Organic,1
1000,Yasmin Jatoi,Female,44,Faisalabad,Punjab,2025-04-09,Google Ads,0
1001,Nida Baig,Female,38,Lahore,Punjab,2025-01-29,Facebook Ads,1
1002,Hamza Sheikh,Other,24,Faisalabad,Punjab,2025-06-19,Direct,1
1003,Tariq Qureshi,Male,23,Lahore,Punjab,2024-06-30,Organic,1
1004,Saad Hashmi,Male,29,Multan,Punjab,2024-04-05,Facebook Ads,1
1005,Saad Malik,Male,36,Quetta,Balochistan,2026-03-04,Facebook Ads,0
1006,Yasmin Qureshi,Female,18,Lahore,Punjab,2024-02-14,Facebook Ads,1
1007,Faisal Jatoi,Female,39,Lahore,Punjab,2026-03-19,Referral,0
1008,Amna Dar,Male,26,Lahore,Punjab,2025-03-11,Facebook Ads,0
1009,Hamza Siddiqui,Male,24,Lahore,Punjab,2026-05-29,Facebook Ads,0
1010,Ali Abbasi,Female,20,Lahore,Punjab,2024-09-20,Google Ads,1
1011,Ayesha Khan,Male,37,Islamabad,Islamabad Capital Territory,2025-08-14,Facebook Ads,1
1012,Tariq Sheikh,Female,40,Karachi,Sindh,2025-11-01,TikTok Ads,0
1013,Ayesha Shah,Male,28,Rawalpindi,Punjab,2024-06-07,Organic,0
1014,Mariam Baig,Female,29,Lahore,Punjab,2025-08-01,Facebook Ads,1
1015,Asad Hashmi,Female,33,Rawalpindi,Punjab,2026-02-12,Organic,0
1016,Ayesha Qureshi,Female,41,Rawalpindi,Punjab,2024-07-02,Google Ads,0
1017,Asad Farooq,Female,33,Lahore,Punjab,2024-11-10,Organic,1
1018,Sara Mughal,Female,23,Karachi,Sindh,2026-01-23,Facebook Ads,0
1019,Hamza Sheikh,Female,32,Multan,Punjab,2026-03-12,Organic,0
1020,Faisal Butt,Female,33,Lahore,Punjab,2026-03-15,TikTok Ads,0
1021,Omer Farooq,Male,31,Lahore,Punjab,2024-06-13,Facebook Ads,1
1022,Kiran Khan,Male,37,Lahore,Punjab,2025-04-27,Organic,1
1023,Nida Qureshi,Female,23,Karachi,Sindh,2024-08-15,Facebook Ads,1
1024,Asad Ali,Female,24,Karachi,Sindh,2025-02-14,Google Ads,1
1025,Nida Jatoi,Male,30,Karachi,Sindh,2026-03-03,Facebook Ads,0
1026,Fatima Cheema,Male,37,Islamabad,Islamabad Capital Territory,2026-05-20,Google Ads,0
1027,Yasmin Jatoi,Male,34,Rawalpindi,Punjab,2026-03-13,Facebook Ads,0
1028,Nida Jatoi,Male,38,Islamabad,Islamabad Capital Territory,2025-09-21,Facebook Ads,0
1029,Fatima Ahmed,Male,31,Karachi,Sindh,2024-06-10,Facebook Ads,0
1030,Ali Siddiqui,Female,34,Karachi,Sindh,2025-11-16,TikTok Ads,0
1031,Kiran Dar,Male,33,Karachi,Sindh,2026-01-24,TikTok Ads,0
1032,Faisal Ali,Female,19,Rawalpindi,Punjab,2026-01-13,Organic,0
1033,Hassan Baig,Female,24,Karachi,Sindh,2024-08-19,TikTok Ads,1
1034,Nida Raza,Female,34,Lahore,Punjab,2025-08-11,Google Ads,0
1035,Muhammad Siddiqui,Male,32,Karachi,Sindh,2025-07-26,TikTok Ads,0
1036,Ali Jatoi,Male,18,Karachi,Sindh,2026-04-02,Direct,0
1037,Tariq Siddiqui,Female,27,Multan,Punjab,2025-12-11,Referral,0
1038,Zahra Dar,Male,35,Rawalpindi,Punjab,2026-02-14,Organic,1
1039,Omer Gill,Male,33,Karachi,Sindh,2025-05-08,Facebook Ads,1
1040,Zain Siddiqui,Male,18,Gujranwala,Punjab,2025-11-24,Facebook Ads,0
1041,Faisal Iqbal,Female,36,Faisalabad,Punjab,2024-12-27,Referral,1
1042,Tariq Farooq,Other,34,Karachi,Sindh,2026-05-02,Facebook Ads,0
1043,Bilal Iqbal,Female,21,Karachi,Sindh,2025-11-20,Google Ads,0
1044,Hina Shah,Male,28,Rawalpindi,Punjab,2025-05-02,TikTok Ads,0
1045,Omer Mughal,Female,38,Karachi,Sindh,2024-07-06,Facebook Ads,0
1046,Hina Raza,Male,19,Rawalpindi,Punjab,2024-08-28,TikTok Ads,1
1047,Hina Iqbal,Male,33,Lahore,Punjab,2024-08-22,TikTok Ads,1
1048,Ayesha Iqbal,Female,38,Faisalabad,Punjab,2024-06-08,TikTok Ads,0
1049,Amna Sheikh,Male,31,Rawalpindi,Punjab,2025-11-23,Google Ads,0
1050,Yasmin Cheema,Male,30,Islamabad,Islamabad Capital Territory,2026-05-18,Google Ads,0
1051,Saad Mughal,Female,33,Peshawar,KPK,2025-08-11,Direct,1
1052,Bilal Cheema,Female,18,Karachi,Sindh,2025-02-11,Google Ads,1
1053,Sana Baig,Female,35,Lahore,Punjab,2025-05-04,Facebook Ads,0
1054,Hassan Ahmed,Female,37,Lahore,Punjab,2026-05-31,TikTok Ads,0
1055,Yasmin Butt,Male,21,Peshawar,KPK,2025-12-16,Facebook Ads,0
1056,Tariq Gill,Male,41,Lahore,Punjab,2024-01-13,TikTok Ads,1
1057,Yasmin Raza,Male,38,Karachi,Sindh,2024-11-29,Facebook Ads,1
1058,Asad Hashmi,Male,40,Lahore,Punjab,2025-07-15,TikTok Ads,0
1059,Bilal Iqbal,Female,34,Lahore,Punjab,2025-01-09,TikTok Ads,1
1060,Fatima Cheema,Female,22,Faisalabad,Punjab,2025-12-18,Facebook Ads,1
1061,Amna Mughal,Female,42,Faisalabad,Punjab,2024-10-13,Organic,1
1062,Zahra Butt,Male,36,Quetta,Balochistan,2026-04-13,Google Ads,0
1063,Zain Siddiqui,Female,18,Karachi,Sindh,2026-05-26,TikTok Ads,0
1064,Kiran Raza,Male,27,Karachi,Sindh,2025-04-29,Direct,1
1065,Muhammad Butt,Male,44,Lahore,Punjab,2026-05-19,Facebook Ads,0
1066,Raza Jatoi,Female,42,Karachi,Sindh,2026-03-15,Google Ads,0
1067,Saad Abbasi,Male,31,Multan,Punjab,2025-02-11,Direct,0
1068,Zain Butt,Female,23,Islamabad,Islamabad Capital Territory,2025-05-02,Facebook Ads,1
1069,Raza Sheikh,Female,35,Karachi,Sindh,2024-09-23,Organic,1
1070,Asad Mughal,Female,23,Gujranwala,Punjab,2024-12-18,Facebook Ads,1
1071,Muhammad Qureshi,Male,32,Quetta,Balochistan,2025-08-13,Google Ads,0
1072,Sara Farooq,Female,36,Faisalabad,Punjab,2024-12-29,Facebook Ads,1
1073,Omer Jatoi,Female,25,Quetta,Balochistan,2024-03-21,Organic,1
1074,Kiran Hashmi,Male,28,Faisalabad,Punjab,2024-06-20,Direct,1
1075,Raza Shah,Female,28,Karachi,Sindh,2026-05-19,Facebook Ads,0
1076,Ali Ali,Male,24,Karachi,Sindh,2024-11-17,Google Ads,0
1077,Omer Abbasi,Female,26,Karachi,Sindh,2024-10-04,Facebook Ads,0
1078,Zahra Mughal,Female,27,Quetta,Balochistan,2025-02-27,Organic,0
1079,Fatima Butt,Male,29,Karachi,Sindh,2026-01-15,Organic,0
1080,Sana Siddiqui,Male,33,Karachi,Sindh,2024-08-03,Facebook Ads,1
1081,Fatima Dar,Male,26,Karachi,Sindh,2025-04-29,Google Ads,0
1082,Hassan Ahmed,Other,27,Islamabad,Islamabad Capital Territory,2025-02-10,Facebook Ads,0
1083,Tariq Ali,Male,34,Karachi,Sindh,2024-03-27,Facebook Ads,0
1084,Raza Dar,Male,25,Faisalabad,Punjab,2026-01-25,Facebook Ads,0
1085,Usman Gill,Male,29,Karachi,Sindh,2025-06-23,TikTok Ads,0
1086,Fatima Khan,Other,23,Rawalpindi,Punjab,2024-12-31,Facebook Ads,0
1087,Omer Cheema,Female,31,Karachi,Sindh,2025-07-15,TikTok Ads,0
1088,Zahra Malik,Male,51,Karachi,Sindh,2025-08-28,Google Ads,0
1089,Nida Gill,Female,29,Karachi,Sindh,2025-06-20,Organic,0
1090,Raza Farooq,Female,23,Karachi,Sindh,2025-05-08,Google Ads,1
1091,Hassan Iqbal,Female,43,Lahore,Punjab,2024-11-11,TikTok Ads,0
1092,Asad Qureshi,Female,27,Rawalpindi,Punjab,2024-01-11,Direct,0
1093,Muhammad Jatoi,Male,33,Faisalabad,Punjab,2024-12-18,Referral,0
1094,Usman Cheema,Female,18,Multan,Punjab,2026-02-12,Google Ads,0
1095,Saad Abbasi,Other,29,Islamabad,Islamabad Capital Territory,2025-03-16,Google Ads,1
1096,Usman Hashmi,Male,18,Lahore,Punjab,2025-07-15,Organic,0
1097,Asad Raza,Female,37,Lahore,Punjab,2025-02-08,Facebook Ads,1
1098,Sana Butt,Female,27,Lahore,Punjab,2026-04-28,Organic,0
1099,Kiran Iqbal,Female,28,Peshawar,KPK,2025-10-02,Facebook Ads,1
1100,Sana Jatoi,Female,27,Lahore,Punjab,2024-10-18,TikTok Ads,1
1101,Raza Farooq,Female,47,Karachi,Sindh,2024-07-11,TikTok Ads,0
1102,Ali Butt,Male,28,Lahore,Punjab,2025-10-14,TikTok Ads,0
1103,Zahra Hashmi,Female,31,Karachi,Sindh,2024-07-11,Facebook Ads,1
1104,Omer Khan,Male,21,Karachi,Sindh,2024-07-09,Facebook Ads,0
1105,Zain Abbasi,Female,25,Peshawar,KPK,2026-01-14,Referral,0
1106,Muhammad Iqbal,Male,36,Lahore,Punjab,2025-05-20,Facebook Ads,1
1107,Ayesha Shah,Female,39,Lahore,Punjab,2025-01-15,Facebook Ads,0
1108,Zahra Ahmed,Male,25,Lahore,Punjab,2024-02-27,Organic,0
1109,Bilal Dar,Female,25,Islamabad,Islamabad Capital Territory,2024-07-04,Facebook Ads,0
1110,Ayesha Siddiqui,Male,33,Karachi,Sindh,2024-05-04,Direct,1
1111,Amna Iqbal,Female,23,Karachi,Sindh,2024-09-10,Direct,0
1112,Hina Ahmed,Male,22,Rawalpindi,Punjab,2025-06-17,TikTok Ads,1
1113,Yasmin Raza,Female,24,Lahore,Punjab,2024-11-26,Google Ads,1
1114,Fatima Ahmed,Male,33,Karachi,Sindh,2024-09-16,Google Ads,0
1115,Saad Abbasi,Male,22,Karachi,Sindh,2025-11-13,Direct,0
1116,Ayesha Sheikh,Female,24,Lahore,Punjab,2024-11-28,Google Ads,1
1117,Muhammad Butt,Male,25,Lahore,Punjab,2025-02-09,Google Ads,0
1118,Sana Khan,Female,33,Lahore,Punjab,2025-12-05,Referral,0
1119,Nida Malik,Male,25,Rawalpindi,Punjab,2024-09-11,Facebook Ads,0
1120,Fatima Cheema,Female,41,Karachi,Sindh,2026-02-16,Facebook Ads,1
1121,Raza Ahmed,Male,31,Lahore,Punjab,2025-12-19,Direct,0
1122,Hassan Sheikh,Male,18,Lahore,Punjab,2024-11-20,Google Ads,0
1123,Hassan Mughal,Female,18,Faisalabad,Punjab,2026-01-20,Facebook Ads,0
1124,Ayesha Khan,Female,43,Karachi,Sindh,2026-01-11,Google Ads,0
1125,Hamza Siddiqui,Female,25,Lahore,Punjab,2025-12-24,Facebook Ads,0
1126,Zahra Farooq,Female,32,Karachi,Sindh,2024-07-13,Google Ads,1
1127,Sara Butt,Female,26,Rawalpindi,Punjab,2026-01-19,Facebook Ads,0
1128,Zahra Siddiqui,Male,40,Rawalpindi,Punjab,2024-03-11,Facebook Ads,1
1129,Tariq Malik,Female,35,Peshawar,KPK,2025-07-08,Google Ads,0
1130,Asad Gill,Other,44,Karachi,Sindh,2025-10-15,Facebook Ads,0
1131,Tariq Dar,Male,30,Rawalpindi,Punjab,2025-09-26,Facebook Ads,0
1132,Asad Hashmi,Male,40,Karachi,Sindh,2025-11-05,Facebook Ads,1
1133,Hassan Dar,Female,30,Peshawar,KPK,2026-02-23,Facebook Ads,1
1134,Hassan Malik,Female,32,Lahore,Punjab,2025-02-23,TikTok Ads,0
1135,Raza Shah,Male,36,Peshawar,KPK,2024-02-14,Direct,1
1136,Hamza Butt,Male,26,Islamabad,Islamabad Capital Territory,2024-04-19,Facebook Ads,1
1137,Saad Raza,Female,37,Gujranwala,Punjab,2025-11-04,Facebook Ads,0
1138,Saad Jatoi,Female,41,Karachi,Sindh,2024-02-20,Facebook Ads,0
1139,Asad Iqbal,Male,18,Karachi,Sindh,2024-01-14,Organic,1
1140,Ayesha Cheema,Male,26,Peshawar,KPK,2025-04-24,Facebook Ads,1
1141,Raza Ahmed,Female,35,Karachi,Sindh,2026-04-21,Facebook Ads,0
1142,Asad Ahmed,Female,28,Karachi,Sindh,2025-06-25,TikTok Ads,0
1143,Ahmed Ali,Male,30,Karachi,Sindh,2024-08-09,Google Ads,0
1144,Tariq Sheikh,Male,18,Islamabad,Islamabad Capital Territory,2025-06-28,Organic,0
1145,Kiran Raza,Male,33,Multan,Punjab,2025-08-06,Organic,1
1146,Raza Butt,Female,42,Rawalpindi,Punjab,2026-02-03,Facebook Ads,0
1147,Zain Baig,Female,22,Lahore,Punjab,2025-12-20,Direct,0
1148,Yasmin Qureshi,Male,43,Multan,Punjab,2026-03-22,Direct,0
1149,Fatima Farooq,Female,39,Karachi,Sindh,2025-11-04,Facebook Ads,0
1150,Fatima Farooq,Female,21,Karachi,Sindh,2024-12-26,Facebook Ads,1
1151,Omer Farooq,Female,39,Karachi,Sindh,2026-05-15,Organic,0
1152,Asad Qureshi,Female,27,Lahore,Punjab,2026-04-25,Facebook Ads,0
1153,Hina Shah,Male,18,Lahore,Punjab,2025-01-19,Google Ads,0
1154,Amna Farooq,Female,29,Karachi,Sindh,2025-01-03,Facebook Ads,0
1155,Zahra Gill,Male,37,Karachi,Sindh,2026-01-13,Organic,0
1156,Ahmed Abbasi,Male,30,Islamabad,Islamabad Capital Territory,2024-11-05,Direct,0
1157,Muhammad Abbasi,Male,32,Islamabad,Islamabad Capital Territory,2026-05-26,Direct,0
1158,Omer Khan,Female,40,Lahore,Punjab,2025-07-20,Facebook Ads,1
1159,Tariq Farooq,Male,29,Lahore,Punjab,2024-04-06,Google Ads,1
1160,Ahmed Gill,Male,30,Karachi,Sindh,2024-09-28,Referral,1
1161,Asad Baig,Female,42,Karachi,Sindh,2026-04-10,TikTok Ads,0
1162,Usman Ali,Male,34,Lahore,Punjab,2026-01-21,Facebook Ads,1
1163,Ali Shah,Male,32,Karachi,Sindh,2025-05-14,Direct,0
1164,Faisal Baig,Male,20,Rawalpindi,Punjab,2025-09-01,Referral,0
1165,Raza Abbasi,Other,18,Karachi,Sindh,2026-04-07,Facebook Ads,0
1166,Sara Dar,Male,23,Islamabad,Islamabad Capital Territory,2026-02-28,Google Ads,0
1167,Omer Mughal,Female,34,Karachi,Sindh,2025-03-02,TikTok Ads,1
1168,Zain Iqbal,Male,19,Lahore,Punjab,2025-10-11,Organic,0
1169,Amna Dar,Male,29,Lahore,Punjab,2024-11-22,Google Ads,1
1170,Hassan Baig,Male,40,Rawalpindi,Punjab,2024-06-05,Facebook Ads,0
1171,Ahmed Dar,Male,18,Faisalabad,Punjab,2024-08-15,Facebook Ads,0
1172,Mariam Abbasi,Male,18,Lahore,Punjab,2024-05-15,Organic,0
1173,Omer Ali,Male,26,Lahore,Punjab,2025-07-15,Facebook Ads,0
1174,Kiran Siddiqui,Female,39,Peshawar,KPK,2026-03-03,Facebook Ads,0
1175,Faisal Malik,Female,31,Lahore,Punjab,2025-07-26,Facebook Ads,0
1176,Ayesha Cheema,Male,33,Lahore,Punjab,2025-07-28,Google Ads,0
1177,Nida Jatoi,Male,33,Quetta,Balochistan,2024-09-29,TikTok Ads,1
1178,Amna Qureshi,Male,22,Islamabad,Islamabad Capital Territory,2024-04-25,Facebook Ads,1
1179,Yasmin Qureshi,Female,22,Lahore,Punjab,2024-07-14,Direct,1
1180,Omer Mughal,Male,28,Islamabad,Islamabad Capital Territory,2026-02-27,Facebook Ads,0
1181,Usman Butt,Female,35,Lahore,Punjab,2025-09-30,Organic,0
1182,Hamza Gill,Other,18,Rawalpindi,Punjab,2026-04-17,TikTok Ads,0
1183,Sana Raza,Male,19,Karachi,Sindh,2026-02-14,Google Ads,0
1184,Hina Ali,Male,24,Lahore,Punjab,2024-09-05,TikTok Ads,1
1185,Nida Malik,Female,25,Lahore,Punjab,2024-01-15,Facebook Ads,1
1186,Omer Sheikh,Female,31,Karachi,Sindh,2024-01-24,Organic,0
1187,Omer Raza,Male,29,Karachi,Sindh,2024-07-27,Direct,0
1188,Hassan Jatoi,Female,25,Lahore,Punjab,2025-09-29,Facebook Ads,0
1189,Hina Malik,Male,44,Peshawar,KPK,2025-01-20,Facebook Ads,0
1190,Sara Jatoi,Other,30,Multan,Punjab,2024-06-23,Direct,1
1191,Ahmed Abbasi,Female,31,Lahore,Punjab,2024-02-24,Google Ads,1
1192,Zahra Khan,Female,35,Rawalpindi,Punjab,2025-11-09,Google Ads,0
1193,Yasmin Mughal,Male,24,Islamabad,Islamabad Capital Territory,2024-10-26,Organic,1
1194,Raza Dar,Female,44,Karachi,Sindh,2025-06-04,Organic,1
1195,Faisal Sheikh,Female,39,Lahore,Punjab,2025-09-03,Google Ads,1
1196,Hassan Ali,Female,31,Multan,Punjab,2025-07-28,Facebook Ads,0
1197,Faisal Khan,Other,29,Lahore,Punjab,2025-06-26,Facebook Ads,1
1198,Usman Shah,Male,39,Lahore,Punjab,2024-01-19,Facebook Ads,0
1199,Asad Mughal,Female,29,Islamabad,Islamabad Capital Territory,2024-08-29,Facebook Ads,1
1200,Tariq Siddiqui,Female,33,Islamabad,Islamabad Capital Territory,2025-01-31,Organic,0
1201,Muhammad Farooq,Male,28,Rawalpindi,Punjab,2024-06-04,Facebook Ads,0
1202,Omer Dar,Male,34,Gujranwala,Punjab,2026-01-17,Facebook Ads,1
1203,Kiran Jatoi,Male,43,Islamabad,Islamabad Capital Territory,2025-03-03,Facebook Ads,1
1204,Sana Baig,Female,38,Peshawar,KPK,2025-09-11,Facebook Ads,0
1205,Omer Gill,Male,19,Karachi,Sindh,2025-10-30,Google Ads,1
1206,Hamza Baig,Male,34,Lahore,Punjab,2024-05-21,Facebook Ads,1
1207,Usman Jatoi,Female,27,Rawalpindi,Punjab,2026-02-27,Direct,0
1208,Hamza Baig,Female,20,Karachi,Sindh,2024-03-10,Google Ads,1
1209,Hassan Farooq,Male,38,Karachi,Sindh,2024-07-07,Facebook Ads,0
1210,Omer Malik,Female,43,Karachi,Sindh,2025-02-27,Organic,1
1211,Mariam Abbasi,Female,33,Peshawar,KPK,2024-06-04,Google Ads,0
1212,Amna Raza,Male,27,Karachi,Sindh,2024-01-27,Facebook Ads,0
1213,Amna Hashmi,Male,18,Karachi,Sindh,2025-09-02,TikTok Ads,1
1214,Sana Iqbal,Female,40,Karachi,Sindh,2024-03-22,Organic,1
1215,Faisal Cheema,Female,29,Lahore,Punjab,2025-12-30,Google Ads,0
1216,Raza Mughal,Female,29,Quetta,Balochistan,2025-05-18,Google Ads,0
1217,Saad Malik,Male,37,Karachi,Sindh,2024-02-03,Direct,1
1218,Mariam Khan,Female,21,Lahore,Punjab,2024-08-15,Google Ads,1
1219,Hina Raza,Male,29,Faisalabad,Punjab,2024-06-30,Organic,1
1220,Zahra Hashmi,Female,25,Karachi,Sindh,2025-04-13,Facebook Ads,1
1221,Sana Qureshi,Male,29,Karachi,Sindh,2025-09-14,Direct,1
1222,Hina Dar,Female,22,Karachi,Sindh,2025-09-18,Facebook Ads,0
1223,Hina Baig,Male,18,Karachi,Sindh,2025-06-17,Google Ads,1
1224,Zain Gill,Male,27,Lahore,Punjab,2024-09-08,Facebook Ads,1
1225,Tariq Farooq,Male,40,Rawalpindi,Punjab,2025-07-25,Facebook Ads,0
1226,Kiran Jatoi,Male,32,Karachi,Sindh,2024-07-13,Facebook Ads,1
1227,Usman Gill,Female,20,Islamabad,Islamabad Capital Territory,2026-03-03,Facebook Ads,0
1228,Usman Gill,Female,18,Karachi,Sindh,2025-09-19,Google Ads,0
1229,Ahmed Jatoi,Female,22,Lahore,Punjab,2026-04-29,Facebook Ads,0
1230,Raza Gill,Male,34,Multan,Punjab,2024-07-03,Direct,1
1231,Amna Baig,Male,21,Lahore,Punjab,2025-02-06,Facebook Ads,0
1232,Mariam Shah,Male,23,Islamabad,Islamabad Capital Territory,2025-04-09,Organic,1
1233,Sara Raza,Male,37,Lahore,Punjab,2024-09-13,Facebook Ads,0
1234,Omer Butt,Male,34,Islamabad,Islamabad Capital Territory,2024-04-03,Google Ads,1
1235,Zain Gill,Male,20,Karachi,Sindh,2025-06-20,Referral,0
1236,Faisal Dar,Male,37,Karachi,Sindh,2025-01-22,Referral,1
1237,Hassan Dar,Other,37,Faisalabad,Punjab,2024-06-23,Facebook Ads,1
1238,Omer Baig,Male,44,Lahore,Punjab,2024-06-15,TikTok Ads,0
1239,Hamza Butt,Male,18,Karachi,Sindh,2025-03-05,TikTok Ads,0
1240,Usman Abbasi,Female,18,Faisalabad,Punjab,2024-10-22,Facebook Ads,1
1241,Raza Butt,Male,31,Rawalpindi,Punjab,2024-07-26,TikTok Ads,1
1242,Muhammad Hashmi,Male,33,Rawalpindi,Punjab,2025-04-14,Facebook Ads,1
1243,Saad Cheema,Male,22,Rawalpindi,Punjab,2025-09-14,Facebook Ads,1
1244,Saad Iqbal,Female,24,Faisalabad,Punjab,2025-04-09,Facebook Ads,0
1245,Mariam Gill,Male,37,Karachi,Sindh,2024-09-07,TikTok Ads,0
1246,Hassan Siddiqui,Male,33,Lahore,Punjab,2024-02-20,TikTok Ads,0
1247,Fatima Malik,Female,35,Lahore,Punjab,2024-02-07,Facebook Ads,1
1248,Hamza Ahmed,Female,44,Rawalpindi,Punjab,2024-12-05,Facebook Ads,1
1249,Ali Ahmed,Male,21,Lahore,Punjab,2024-06-14,Organic,1
1250,Yasmin Abbasi,Male,36,Karachi,Sindh,2025-04-11,Facebook Ads,1
1251,Hina Baig,Male,32,Faisalabad,Punjab,2024-04-05,Facebook Ads,1
1252,Amna Abbasi,Female,22,Islamabad,Islamabad Capital Territory,2026-04-19,Facebook Ads,0
1253,Ali Qureshi,Male,36,Karachi,Sindh,2024-10-26,Google Ads,0
1254,Saad Malik,Female,29,Karachi,Sindh,2024-12-03,Facebook Ads,1
1255,Tariq Qureshi,Male,21,Lahore,Punjab,2025-09-18,Facebook Ads,0
1256,Ahmed Sheikh,Male,45,Karachi,Sindh,2025-05-10,TikTok Ads,1
1257,Hina Hashmi,Female,31,Lahore,Punjab,2025-03-13,Google Ads,0
1258,Nida Shah,Female,37,Karachi,Sindh,2024-05-12,Facebook Ads,1
1259,Nida Baig,Female,18,Multan,Punjab,2025-05-19,Google Ads,1
1260,Fatima Hashmi,Female,38,Karachi,Sindh,2024-07-17,Organic,1
1261,Muhammad Sheikh,Other,31,Islamabad,Islamabad Capital Territory,2025-10-02,Direct,0
1262,Zain Raza,Female,18,Rawalpindi,Punjab,2025-02-27,TikTok Ads,0
1263,Ahmed Shah,Male,32,Karachi,Sindh,2024-01-12,Facebook Ads,1
1264,Raza Raza,Female,31,Karachi,Sindh,2026-03-20,Facebook Ads,0
1265,Ali Abbasi,Female,39,Lahore,Punjab,2026-02-24,Facebook Ads,0
1266,Muhammad Sheikh,Female,41,Islamabad,Islamabad Capital Territory,2025-02-09,Facebook Ads,1
1267,Hina Baig,Male,35,Karachi,Sindh,2026-05-02,Facebook Ads,0
1268,Fatima Raza,Female,45,Karachi,Sindh,2025-11-19,Organic,1
1269,Saad Cheema,Male,31,Karachi,Sindh,2025-05-08,Google Ads,1
1270,Hamza Gill,Female,35,Islamabad,Islamabad Capital Territory,2025-04-18,Organic,0
1271,Mariam Ahmed,Female,22,Karachi,Sindh,2025-08-01,Facebook Ads,0
1272,Hina Shah,Male,40,Lahore,Punjab,2024-08-01,Direct,0
1273,Sara Shah,Female,30,Lahore,Punjab,2024-03-08,Facebook Ads,1
1274,Hamza Siddiqui,Female,34,Lahore,Punjab,2025-01-19,Google Ads,0
1275,Raza Farooq,Female,18,Karachi,Sindh,2024-07-10,Facebook Ads,1
1276,Nida Sheikh,Female,42,Karachi,Sindh,2025-12-23,Facebook Ads,0
1277,Omer Ahmed,Male,41,Faisalabad,Punjab,2025-05-23,Referral,0
1278,Sana Mughal,Female,18,Lahore,Punjab,2024-08-09,Organic,0
1279,Tariq Abbasi,Female,20,Lahore,Punjab,2026-03-14,TikTok Ads,0
1280,Ahmed Raza,Female,21,Islamabad,Islamabad Capital Territory,2025-06-02,Facebook Ads,0
1281,Muhammad Cheema,Male,32,Karachi,Sindh,2024-07-13,TikTok Ads,1
1282,Omer Cheema,Female,22,Islamabad,Islamabad Capital Territory,2026-03-05,Organic,0
1283,Omer Malik,Male,34,Lahore,Punjab,2026-04-21,Organic,0
1284,Tariq Malik,Male,32,Lahore,Punjab,2025-04-15,Facebook Ads,0
1285,Kiran Jatoi,Female,46,Faisalabad,Punjab,2024-02-15,Facebook Ads,0
1286,Yasmin Hashmi,Female,21,Karachi,Sindh,2025-04-23,Referral,0
1287,Ahmed Sheikh,Female,29,Lahore,Punjab,2024-01-24,Google Ads,0
1288,Sara Abbasi,Male,22,Karachi,Sindh,2024-11-24,Facebook Ads,0
1289,Ayesha Raza,Female,31,Lahore,Punjab,2026-03-02,Facebook Ads,0
1290,Zahra Sheikh,Male,22,Lahore,Punjab,2024-10-07,Organic,0
1291,Zain Khan,Male,29,Islamabad,Islamabad Capital Territory,2024-07-30,Facebook Ads,1
1292,Hassan Mughal,Female,25,Karachi,Sindh,2024-05-24,TikTok Ads,0
1293,Faisal Abbasi,Male,42,Lahore,Punjab,2024-03-13,TikTok Ads,1
1294,Usman Hashmi,Female,34,Lahore,Punjab,2024-02-21,Facebook Ads,0
1295,Hamza Khan,Male,34,Lahore,Punjab,2024-04-18,Direct,0
1296,Kiran Ahmed,Female,44,Karachi,Sindh,2024-07-02,Facebook Ads,0
1297,Faisal Hashmi,Female,21,Islamabad,Islamabad Capital Territory,2025-09-23,Google Ads,0
1298,Asad Abbasi,Male,39,Rawalpindi,Punjab,2025-12-31,Google Ads,1
1299,Amna Farooq,Female,35,Karachi,Sindh,2025-08-04,Facebook Ads,1
1300,Hamza Ali,Female,28,Lahore,Punjab,2024-04-09,Referral,1
1301,Zahra Abbasi,Female,25,Karachi,Sindh,2025-04-26,Google Ads,0
1302,Sana Iqbal,Female,28,Karachi,Sindh,2025-01-07,TikTok Ads,1
1303,Kiran Butt,Female,20,Karachi,Sindh,2026-03-18,Direct,0
1304,Omer Gill,Male,18,Lahore,Punjab,2025-05-01,Google Ads,0
1305,Zain Mughal,Male,24,Lahore,Punjab,2024-10-16,Facebook Ads,0
1306,Amna Mughal,Male,45,Rawalpindi,Punjab,2025-06-04,Direct,0
1307,Zain Dar,Male,33,Karachi,Sindh,2024-11-29,Google Ads,1
1308,Hassan Ali,Female,31,Lahore,Punjab,2025-02-14,TikTok Ads,1
1309,Sara Qureshi,Male,18,Karachi,Sindh,2025-07-15,Google Ads,0
1310,Fatima Cheema,Female,21,Karachi,Sindh,2024-08-01,Organic,1
1311,Faisal Baig,Female,47,Faisalabad,Punjab,2025-08-03,TikTok Ads,1
